# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
0.102783      	p_rgh         	7.252432e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.744532e+05	(2.920138e+00 1.886509e+00 2.789961e+00)	2
0.10284       	p_rgh         	7.279535e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.706901e+05	(2.920138e+00 1.886509e+00 2.789961e+00)	2
0.102897      	p_rgh         	7.301056e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.685252e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.102953      	p_rgh         	7.321282e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.669688e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.103009      	p_rgh         	7.333653e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.658634e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.103064      	p_rgh         	7.344022e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.688087e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.103118      	p_rgh         	7.351667e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.769111e+05	(1.270063e+00 3.241627e+00 2.789085e+00)	2
0.103172      	p_rgh         	7.357885e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.732436e+05	(1.270063e+00 3.241627e+00 2.789085e+00)	2
0.103226      	p_rgh         	7.364047e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.693142e+05	(1.270063e+00 3.241627e+00 2.789085e+00)	2
0.10328       	p_rgh         	7.370637e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.651581e+05	(1.270063e+00 3.241627e+00 2.789085e+00)	2
0.103333      	p_rgh         	7.374465e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.707491e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.103385      	p_rgh         	7.380226e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.686949e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.103437      	p_rgh         	7.383724e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.666827e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.103488      	p_rgh         	7.388479e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.648734e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.103538      	p_rgh         	7.393782e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.632391e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.103589      	p_rgh         	7.400370e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.618388e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.10364       	p_rgh         	7.406725e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.602870e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.10369       	p_rgh         	7.413957e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.638842e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.103739      	p_rgh         	7.423765e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.300340e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.103787      	p_rgh         	7.431552e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.291618e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.103835      	p_rgh         	7.439714e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.272994e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.103882      	p_rgh         	7.447391e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.258105e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.10393       	p_rgh         	7.454825e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.235667e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.103976      	p_rgh         	7.463921e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.217684e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.104023      	p_rgh         	7.471727e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.198371e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.104069      	p_rgh         	7.485234e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.177302e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.104116      	p_rgh         	7.503168e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.157851e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.104162      	p_rgh         	7.392799e+04	(1.183259e+00 3.164298e+00 2.787026e+00)	2	2.135693e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.104208      	p_rgh         	7.189980e+04	(1.183259e+00 3.164298e+00 2.787026e+00)	2	2.111137e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.104255      	p_rgh         	7.494146e+04	(1.183259e+00 3.164298e+00 2.787026e+00)	2	2.089931e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.104302      	p_rgh         	7.305517e+04	(1.183259e+00 3.164298e+00 2.787026e+00)	2	2.064102e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.104349      	p_rgh         	7.134459e+04	(1.183259e+00 3.164298e+00 2.787026e+00)	2	2.040818e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.104397      	p_rgh         	7.209128e+04	(1.183259e+00 3.164298e+00 2.787026e+00)	2	2.014681e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.104445      	p_rgh         	7.401807e+04	(1.183259e+00 3.164298e+00 2.787026e+00)	2	1.990344e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.104493      	p_rgh         	7.257172e+04	(1.183259e+00 3.164298e+00 2.787026e+00)	2	1.963887e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.104541      	p_rgh         	7.365848e+04	(1.183259e+00 3.164298e+00 2.787026e+00)	2	1.936480e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.104589      	p_rgh         	7.598238e+04	(1.183259e+00 3.164298e+00 2.787026e+00)	2	1.909572e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.104637      	p_rgh         	7.488219e+04	(1.183259e+00 3.164298e+00 2.787026e+00)	2	1.905341e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.104685      	p_rgh         	7.754373e+04	(1.183259e+00 3.164298e+00 2.787026e+00)	2	1.899540e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.104733      	p_rgh         	7.668767e+04	(1.183259e+00 3.164298e+00 2.787026e+00)	2	1.891957e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.104781      	p_rgh         	7.803473e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.882498e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.104828      	p_rgh         	7.808250e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.871155e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.104876      	p_rgh         	7.806841e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.858016e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.104924      	p_rgh         	7.798644e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.843246e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.104971      	p_rgh         	7.795644e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.828195e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.105019      	p_rgh         	7.795326e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.813431e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.105068      	p_rgh         	7.793593e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.797469e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.105116      	p_rgh         	7.789807e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.780280e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.105165      	p_rgh         	7.782856e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.761675e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.105215      	p_rgh         	7.771827e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.755789e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.105264      	p_rgh         	7.755856e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.754499e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.105314      	p_rgh         	7.734084e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.752661e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.105363      	p_rgh         	7.705772e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.750396e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.105413      	p_rgh         	7.672323e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.749370e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.105463      	p_rgh         	7.635823e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.745770e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.105513      	p_rgh         	7.608282e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.751338e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.105563      	p_rgh         	7.581851e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.749592e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.105613      	p_rgh         	7.557082e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.747222e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.105663      	p_rgh         	7.401722e+04	(1.183273e+00 -3.164306e+00 2.787024e+00)	2	1.898324e+05	(3.478766e+00 2.513971e-01 2.788450e+00)	2
0.105714      	p_rgh         	7.215727e+04	(1.183273e+00 -3.164306e+00 2.787024e+00)	2	1.867838e+05	(3.478766e+00 2.513971e-01 2.788450e+00)	2
0.105765      	p_rgh         	7.386989e+04	(1.183273e+00 -3.164306e+00 2.787024e+00)	2	2.280652e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.105816      	p_rgh         	7.225298e+04	(1.183273e+00 -3.164306e+00 2.787024e+00)	2	2.233206e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.105867      	p_rgh         	7.313937e+04	(1.183273e+00 -3.164306e+00 2.787024e+00)	2	2.182824e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.105918      	p_rgh         	7.358775e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.130737e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.105971      	p_rgh         	7.329040e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.078985e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.106024      	p_rgh         	7.302724e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.027284e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.106078      	p_rgh         	7.280277e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.973500e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.106132      	p_rgh         	7.257560e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.918163e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.106187      	p_rgh         	7.234857e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.862844e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.106243      	p_rgh         	7.210137e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.808007e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.106299      	p_rgh         	7.183007e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.772907e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.106355      	p_rgh         	7.153033e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.766479e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.106412      	p_rgh         	7.138574e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.758671e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.10647       	p_rgh         	7.126814e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.749422e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.106528      	p_rgh         	7.116951e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.739221e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.106587      	p_rgh         	7.107817e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.728242e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.106646      	p_rgh         	7.095518e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.717136e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.106705      	p_rgh         	7.078910e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.706138e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.106764      	p_rgh         	7.058507e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.701020e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.106825      	p_rgh         	7.056187e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.698176e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.106885      	p_rgh         	7.057172e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.690105e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
