# Region type : patch outlet
# Faces       : 248
# Area        : 3.740941e+01
# Scale factor: 1.000000e+00
# Time        	sum(phi)
0.0445468     	-1.577545e+01
0.0445971     	-1.579334e+01
0.0446474     	-1.581122e+01
0.0446977     	-1.582911e+01
0.044748      	-1.584699e+01
0.0447983     	-1.586488e+01
0.0448487     	-1.588278e+01
0.044899      	-1.590071e+01
0.0449495     	-1.591865e+01
0.045         	-1.593663e+01
0.0450506     	-1.595464e+01
0.0451013     	-1.597268e+01
0.045152      	-1.599077e+01
0.045203      	-1.600889e+01
0.045254      	-1.602707e+01
0.0453052     	-1.604529e+01
0.0453565     	-1.606357e+01
0.045408      	-1.608190e+01
0.0454596     	-1.610029e+01
0.0455115     	-1.611875e+01
0.0455635     	-1.613726e+01
0.0456157     	-1.615585e+01
0.0456681     	-1.617450e+01
0.0457207     	-1.619323e+01
0.0457735     	-1.621202e+01
0.0458266     	-1.623089e+01
0.0458798     	-1.624984e+01
0.0459333     	-1.626886e+01
0.045987      	-1.628797e+01
0.046041      	-1.630716e+01
0.0460952     	-1.632643e+01
0.0461497     	-1.634578e+01
0.0462044     	-1.636523e+01
0.0462593     	-1.638476e+01
0.0463146     	-1.640438e+01
0.0463701     	-1.642410e+01
0.0464259     	-1.644390e+01
0.0464816     	-1.646366e+01
0.0465372     	-1.648336e+01
0.0465927     	-1.650300e+01
0.0466481     	-1.652258e+01
0.0467033     	-1.654206e+01
0.0467581     	-1.656140e+01
0.0468126     	-1.658064e+01
0.0468669     	-1.659979e+01
0.0469212     	-1.661893e+01
0.0469759     	-1.663829e+01
0.047031      	-1.665779e+01
0.0470863     	-1.667740e+01
0.047142      	-1.669715e+01
0.0471981     	-1.671701e+01
0.0472544     	-1.673699e+01
0.0473111     	-1.675710e+01
0.0473682     	-1.677734e+01
0.0474256     	-1.679769e+01
0.0474833     	-1.681814e+01
0.047541      	-1.683855e+01
0.0475983     	-1.685883e+01
0.0476554     	-1.687897e+01
0.0477122     	-1.689900e+01
0.0477687     	-1.691890e+01
0.0478249     	-1.693869e+01
0.0478809     	-1.695838e+01
0.0479365     	-1.697798e+01
0.047992      	-1.699749e+01
0.0480471     	-1.701689e+01
0.0481019     	-1.703619e+01
0.0481564     	-1.705539e+01
0.0482107     	-1.707448e+01
0.0482647     	-1.709350e+01
0.0483184     	-1.711241e+01
0.0483718     	-1.713123e+01
0.0484251     	-1.714999e+01
0.0484781     	-1.716869e+01
0.048531      	-1.718732e+01
0.0485836     	-1.720589e+01
0.0486362     	-1.722443e+01
0.0486887     	-1.724295e+01
0.0487411     	-1.726148e+01
0.0487935     	-1.728000e+01
0.048846      	-1.729852e+01
0.0488984     	-1.731706e+01
0.0489509     	-1.733563e+01
0.0490035     	-1.735425e+01
0.0490563     	-1.737293e+01
0.0491093     	-1.739170e+01
0.0491626     	-1.741059e+01
0.0492162     	-1.742959e+01
0.0492701     	-1.744870e+01
0.0493243     	-1.746791e+01
0.0493788     	-1.748724e+01
0.0494335     	-1.750667e+01
