# Field minima and maxima
# Time        	field         	min           	location(min) 	max           	location(max) 
0.0258063     	p_rgh         	5.145226e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.431435e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0258254     	p_rgh         	5.110713e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.433288e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0258445     	p_rgh         	5.076655e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.435158e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0258635     	p_rgh         	5.043046e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.437049e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0258825     	p_rgh         	5.009877e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.438965e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0259014     	p_rgh         	4.977140e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.440911e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0259202     	p_rgh         	4.944826e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.442889e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.025939      	p_rgh         	4.912926e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.444904e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0259578     	p_rgh         	4.881430e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.446958e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0259765     	p_rgh         	4.850328e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.449055e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0259952     	p_rgh         	4.819612e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.451197e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0260138     	p_rgh         	4.789271e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.453388e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0260323     	p_rgh         	4.759295e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.455629e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0260509     	p_rgh         	4.729673e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.457925e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0260693     	p_rgh         	4.700396e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.460277e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0260878     	p_rgh         	4.671454e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.462687e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0261061     	p_rgh         	4.642836e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.465157e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0261245     	p_rgh         	4.614533e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.467690e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0261428     	p_rgh         	4.586535e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.470287e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.026161      	p_rgh         	4.558832e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.472950e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0261792     	p_rgh         	4.531414e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.475680e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0261974     	p_rgh         	4.504274e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.478478e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0262155     	p_rgh         	4.477401e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.481347e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0262336     	p_rgh         	4.450787e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.484287e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0262517     	p_rgh         	4.424425e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.487299e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0262697     	p_rgh         	4.398305e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.490383e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0262876     	p_rgh         	4.372420e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.493541e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0263056     	p_rgh         	4.346764e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.496774e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0263235     	p_rgh         	4.321330e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.500081e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0263413     	p_rgh         	4.296110e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.503470e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0263592     	p_rgh         	4.271100e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.506950e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.026377      	p_rgh         	4.246294e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.510519e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0263947     	p_rgh         	4.221689e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.514164e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0264125     	p_rgh         	4.197279e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.517886e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0264302     	p_rgh         	4.173060e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.521683e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0264478     	p_rgh         	4.149029e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.525556e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0264655     	p_rgh         	4.125183e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.529503e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0264831     	p_rgh         	4.101518e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.533525e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0265007     	p_rgh         	4.078033e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.537621e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0265183     	p_rgh         	4.054726e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.541791e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0265358     	p_rgh         	4.031595e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.546033e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0265533     	p_rgh         	4.008641e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.550347e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0265708     	p_rgh         	3.985862e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.554732e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0265883     	p_rgh         	3.963258e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.559188e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0266057     	p_rgh         	3.940830e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.563713e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0266231     	p_rgh         	3.918579e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.568308e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0266405     	p_rgh         	3.896505e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.572970e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0266579     	p_rgh         	3.874611e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.577698e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0266753     	p_rgh         	3.852898e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.582493e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0266927     	p_rgh         	3.831367e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.587353e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.02671       	p_rgh         	3.810021e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.592276e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0267273     	p_rgh         	3.788863e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.597262e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0267446     	p_rgh         	3.767895e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.602310e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0267619     	p_rgh         	3.747121e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.607419e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0267792     	p_rgh         	3.726541e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.612588e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0267965     	p_rgh         	3.706161e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.617815e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0268137     	p_rgh         	3.685983e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.623100e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.026831      	p_rgh         	3.666009e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.628442e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0268482     	p_rgh         	3.646244e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.633839e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0268655     	p_rgh         	3.626689e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.639292e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0268827     	p_rgh         	3.607349e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.644798e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0268999     	p_rgh         	3.588226e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.650356e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0269171     	p_rgh         	3.569322e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.655967e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0269344     	p_rgh         	3.550642e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.661629e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0269516     	p_rgh         	3.532188e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.667341e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0269688     	p_rgh         	3.513962e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.673102e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.026986      	p_rgh         	3.495967e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.678912e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0270032     	p_rgh         	3.478204e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.684770e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0270204     	p_rgh         	3.460675e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.690675e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0270376     	p_rgh         	3.443382e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.696627e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0270548     	p_rgh         	3.426325e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.702624e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0270721     	p_rgh         	3.409505e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.708667e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0270893     	p_rgh         	3.392922e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.714754e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0271065     	p_rgh         	3.376577e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.720885e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0271237     	p_rgh         	3.360470e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.727059e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.027141      	p_rgh         	3.344601e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.733277e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0271582     	p_rgh         	3.328968e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.739536e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0271755     	p_rgh         	3.313570e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.745838e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0271927     	p_rgh         	3.298408e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.752180e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.02721       	p_rgh         	3.283479e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.758564e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0272273     	p_rgh         	3.268782e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.764987e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0272446     	p_rgh         	3.254315e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.771450e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0272619     	p_rgh         	3.240077e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.777952e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0272792     	p_rgh         	3.226066e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.784493e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0272965     	p_rgh         	3.212280e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.791071e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0273139     	p_rgh         	3.198717e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.797687e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0273312     	p_rgh         	3.185375e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.804339e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0273486     	p_rgh         	3.172252e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.811027e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.027366      	p_rgh         	3.159344e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.817751e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0273834     	p_rgh         	3.146652e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.824510e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0274008     	p_rgh         	3.134174e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.831302e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0274182     	p_rgh         	3.121907e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.838128e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0274357     	p_rgh         	3.109849e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.844986e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0274531     	p_rgh         	3.098000e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.851876e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0274706     	p_rgh         	3.086356e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.858796e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0274881     	p_rgh         	3.074916e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.865747e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0275056     	p_rgh         	3.063677e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.872728e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0275232     	p_rgh         	3.052637e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.879737e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0275407     	p_rgh         	3.041795e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.886773e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0275583     	p_rgh         	3.031148e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.893836e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0275759     	p_rgh         	3.020695e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.900925e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0275935     	p_rgh         	3.010432e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.908038e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0276112     	p_rgh         	3.000359e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.915175e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0276288     	p_rgh         	2.990473e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.922335e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0276465     	p_rgh         	2.980772e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.929515e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0276642     	p_rgh         	2.971256e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.936716e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.027682      	p_rgh         	2.961921e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.943936e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0276997     	p_rgh         	2.952768e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.951174e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0277175     	p_rgh         	2.943793e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.958428e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0277353     	p_rgh         	2.934995e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.965697e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0277531     	p_rgh         	2.926374e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.972979e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.027771      	p_rgh         	2.917928e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.980274e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0277888     	p_rgh         	2.909656e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.987579e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0278067     	p_rgh         	2.901557e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	3.994894e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0278246     	p_rgh         	2.893629e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.002216e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0278426     	p_rgh         	2.885870e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.009544e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0278605     	p_rgh         	2.878279e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.016876e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0278785     	p_rgh         	2.870854e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.024210e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0278965     	p_rgh         	2.863596e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.031546e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0279146     	p_rgh         	2.856502e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.038880e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0279326     	p_rgh         	2.849573e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.046211e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0279507     	p_rgh         	2.842808e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.053537e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0279688     	p_rgh         	2.836134e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.060856e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.027987      	p_rgh         	2.829576e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.068162e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0280051     	p_rgh         	2.823162e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.075452e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0280233     	p_rgh         	2.816904e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.082725e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0280415     	p_rgh         	2.810804e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.089979e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0280597     	p_rgh         	2.804864e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.097211e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.028078      	p_rgh         	2.799082e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.104419e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0280963     	p_rgh         	2.793457e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.111604e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0281146     	p_rgh         	2.787987e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.118761e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0281329     	p_rgh         	2.782673e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.125890e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0281512     	p_rgh         	2.777511e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.132990e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0281696     	p_rgh         	2.772501e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.140058e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0281879     	p_rgh         	2.767641e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.147093e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0282063     	p_rgh         	2.762929e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.154095e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0282248     	p_rgh         	2.758364e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.161062e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0282432     	p_rgh         	2.753944e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.167993e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0282616     	p_rgh         	2.749667e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.174888e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0282801     	p_rgh         	2.745530e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.181747e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0282986     	p_rgh         	2.741533e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.188570e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0283171     	p_rgh         	2.737673e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.195358e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0283356     	p_rgh         	2.733946e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.202094e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0283541     	p_rgh         	2.730355e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.208770e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0283727     	p_rgh         	2.726976e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.215385e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0283912     	p_rgh         	2.723805e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.221945e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0284098     	p_rgh         	2.720791e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.228449e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0284284     	p_rgh         	2.717920e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.234900e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.028447      	p_rgh         	2.715182e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.241295e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0284656     	p_rgh         	2.712570e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.247620e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0284841     	p_rgh         	2.710002e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.253866e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0285027     	p_rgh         	2.707484e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.260041e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0285212     	p_rgh         	2.705041e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.266145e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0285397     	p_rgh         	2.702692e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.272178e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0285582     	p_rgh         	2.700451e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.278143e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0285767     	p_rgh         	2.698324e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.284040e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0285952     	p_rgh         	2.696312e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.289868e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0286136     	p_rgh         	2.694415e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.295631e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.028632      	p_rgh         	2.692632e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.301328e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0286504     	p_rgh         	2.690961e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.306960e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0286688     	p_rgh         	2.689401e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.312528e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0286872     	p_rgh         	2.687948e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.318032e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0287055     	p_rgh         	2.686601e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.323474e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0287239     	p_rgh         	2.685357e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.328853e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0287422     	p_rgh         	2.684216e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.334171e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0287605     	p_rgh         	2.683174e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.339428e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0287787     	p_rgh         	2.682230e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.344624e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.028797      	p_rgh         	2.681382e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.349760e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0288152     	p_rgh         	2.680625e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.354836e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.0288335     	p_rgh         	2.679952e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	4.359853e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
